Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
Eddie Irvine,1:36.954,1:25.599,1:24.632,1:24.626,1:25.173,1:25.505,1:26.372,1:26.922,1:25.995,1:27.241,1:28.485,1:24.602,1:23.971,1:23.877,1:25.145,1:24.575,1:24.092,1:24.182,1:25.173,1:44.873,1:25.640,1:23.861,1:23.954,1:24.464,1:24.631,1:27.819,1:27.550,1:31.402,1:41.907,1:22.839,1:25.642,1:23.975,1:25.186,1:26.344,1:26.305,1:25.236,1:26.120,1:26.420,1:26.328,1:27.396,1:26.513,1:26.128,1:25.456,1:25.133,1:24.846,1:24.825,1:24.727,1:24.523,1:26.843,1:43.050,1:25.589,1:25.651,1:25.595,1:25.563,1:25.728,1:29.126,1:25.296,1:25.382,1:28.471,1:49.366,1:25.266,1:25.214,1:26.009
Jean Alesi,1:31.572,1:24.221,1:23.417,1:23.631,1:23.656,1:23.496,1:23.773,1:24.371,1:25.556,1:25.624,1:26.055,1:26.031,1:25.822,1:26.610,1:23.373,1:23.366,1:23.292,1:23.560,1:23.269,1:23.096,1:25.753,1:44.675,1:23.444,1:24.005,1:24.633,1:25.449,1:24.945,1:23.555,1:23.609,1:24.572,1:24.464,1:23.851,1:23.519,1:23.590,1:24.954,1:24.032,1:23.982,1:23.922,1:24.295,1:24.006,1:23.809,1:23.427,1:26.970,1:44.822,1:24.059,1:23.831,1:24.575,1:24.462,1:24.192,1:25.048,1:24.267,1:25.720,1:23.939,1:23.903,1:24.294,1:25.835,1:25.738,1:25.289,1:24.692,1:24.163,1:23.791,1:23.496,1:24.718,1:24.344
Jos Verstappen,1:38.464,1:26.268,1:25.696,1:25.420,1:26.226,1:25.089,1:25.479,1:25.995,1:26.175,1:26.314,1:27.857,1:28.566,1:27.439,1:26.168,1:25.763,1:26.333,1:25.814,1:25.623,1:26.216,1:25.554,1:27.419,1:44.500,1:24.925,1:25.286,1:24.762,1:24.902,1:25.355,1:25.196,1:25.289,1:27.251,1:26.002,1:26.692,1:25.650,1:26.623,1:25.271,1:25.375,1:25.414,1:25.960,1:26.678,1:26.309,1:27.674,1:43.674,1:24.517,1:24.651,1:24.755,1:25.193,1:25.126,1:24.966,1:25.129,1:25.441,1:25.810,1:25.647,1:25.398,1:25.791,1:25.634,1:25.795,1:27.468,1:25.848,1:27.112,1:26.514,1:26.596,1:26.622,1:26.799
Heinz-Harald Frentzen,1:32.796,1:24.179,1:24.198,1:23.842,1:23.894,1:23.802,1:23.883,1:24.196,1:25.323,1:25.510,1:25.923,1:25.357,1:25.996,1:26.639,1:25.401,1:27.130,1:43.423,1:23.133,1:23.200,1:23.739,1:24.319,1:24.350,1:26.545,1:28.047,1:26.919,1:28.304,1:44.734,1:23.247,1:23.575,1:23.537,1:23.608,1:23.794,1:24.746,1:24.779,1:25.432,1:25.180,1:26.164,1:25.476,1:29.352,1:46.205,1:25.059,1:25.267,1:25.307,1:25.086,1:25.223,1:24.748,1:25.846,1:25.123,1:25.313,1:23.986,1:25.572,1:24.437,1:23.550,1:22.841,1:23.381,1:23.627,1:23.583,1:24.398,1:23.584,1:23.907,1:23.057,1:24.227,1:26.481,1:26.555
Olivier Panis,1:37.351,1:25.683,1:24.742,1:24.442,1:25.177,1:25.525,1:26.317,1:26.881,1:26.177,1:27.065,1:28.264,1:25.371,1:23.890,1:24.029,1:24.678,1:24.701,1:24.147,1:24.025,1:23.679,1:22.774,1:22.680,1:22.595,1:22.472,1:22.696,1:25.072,1:43.138,1:22.677,1:24.152,1:22.422,1:22.628,1:23.269,1:26.955,1:23.207,1:23.151,1:23.409,1:23.115,1:24.365,1:25.427,1:24.263,1:23.227,1:22.425,1:22.617,1:22.493,1:25.502,1:41.880,1:22.623,1:24.211,1:23.920,1:23.886,1:24.392,1:24.759,1:24.720,1:25.400,1:25.528,1:25.478,1:25.757,1:25.278,1:24.593,1:23.626,1:23.264,1:22.968,1:22.931,1:23.072,1:24.539
Jacques Villeneuve (VIL),1:29.234,1:24.288,1:23.419,1:22.964,1:23.065,1:23.050,1:22.617,1:22.757,1:22.534,1:22.847,1:23.442,1:23.943,1:23.194,1:23.538,1:24.722,1:24.306,1:22.967,1:22.764,1:22.605,1:26.633,1:46.326,1:24.238,1:25.649,1:23.722,1:23.819,1:23.550,1:24.145,1:24.614,1:25.356,1:25.409,1:24.210,1:23.333,1:24.477,1:24.109,1:24.011,1:23.899,1:23.723,1:23.950,1:25.243,1:25.186,1:24.840,1:23.733,1:23.007,1:24.012,1:27.110,1:44.899,1:23.105,1:25.279,1:24.688,1:24.335,1:24.370,1:23.841,1:23.868,1:24.360,1:24.856,1:24.849,1:25.651,1:25.504,1:25.162,1:25.274,1:24.644,1:23.323,1:24.012,1:27.316
Michael Schumacher (MSC),1:29.761,1:24.239,1:23.679,1:23.533,1:23.258,1:23.241,1:24.386,1:25.080,1:25.543,1:25.674,1:26.025,1:26.114,1:26.124,1:28.045,1:42.532,1:23.920,1:24.495,1:24.030,1:23.941,1:23.273,1:23.345,1:24.817,1:23.727,1:24.064,1:24.172,1:25.514,1:24.721,1:23.828,1:23.688,1:26.060,1:39.298,1:23.174,1:22.792,1:23.264,1:23.344,1:23.172,1:23.438,1:23.624,1:24.121,1:22.974,1:22.753,1:22.673,1:22.456,1:22.295,1:22.840,1:24.794,1:43.446,1:24.311,1:24.198,1:25.676,1:24.055,1:25.404,1:24.069,1:24.026,1:24.236,1:25.737,1:25.795,1:25.642,1:25.888,1:24.962,1:25.100,1:24.596,1:24.837,1:24.056
Ralf Schumacher (SCH),1:40.681,1:25.927,1:25.178,1:24.464,1:24.183,1:24.037,1:25.919,1:26.654,1:26.044,1:27.186,1:28.119,1:30.476,1:43.688,1:22.784,1:23.524,1:23.797,1:24.251,1:24.879,1:25.574,1:26.297,1:26.469,1:27.667,1:28.825,1:26.846,1:29.396,1:45.860,1:25.201,1:24.291,1:24.456,1:25.090,1:25.192,1:24.848,1:24.896,1:25.105,1:25.358,1:24.824,1:24.805,1:25.176,1:24.646,1:24.361,1:24.919,1:24.751,1:24.999,1:24.399,1:24.256,1:26.621,1:44.067,1:23.895,1:24.065,1:24.821
Rubens Barrichello (BAR),1:38.813,1:26.835,1:25.810,1:26.780,1:25.020,1:25.002,1:25.723,1:25.696,1:25.793,1:26.292,1:27.573,1:28.495,1:27.592,1:26.206,1:26.193,1:25.844,1:26.433,1:25.133,1:26.070,1:25.700,1:27.763,1:47.401,1:23.564,1:24.157,1:24.640,1:24.792,1:24.942,1:25.309,1:25.243,1:24.658,1:24.366,1:24.983,1:25.622,1:25.377,1:24.731,1:24.573,1:24.838
Giancarlo Fisichella (FIS),1:35.296,1:24.483,1:23.927,1:24.126,1:24.472,1:24.345,1:24.435,1:24.910,1:25.222,1:24.664,1:25.237,1:26.693,1:26.050,1:25.644,1:25.514,1:25.385,1:24.924,1:26.501,1:42.026,1:22.242,1:22.639,1:23.351,1:25.050,1:24.662,1:24.226,1:24.447,1:25.362,1:26.544,1:25.194,1:26.074,1:25.827,1:28.282,1:43.515,1:23.280,1:23.763,1:24.777,1:26.113,1:25.370,1:25.451,1:24.564,1:24.204,1:24.303,1:25.066,1:24.502,1:24.244,1:24.216,1:24.209,1:23.931,1:23.902,1:24.830,1:23.790,1:25.188,1:48.293,1:23.589,1:23.044,1:23.239,1:23.367,1:23.840,1:24.615,1:25.822,1:26.571,1:27.264,1:26.423,1:27.624
Jarno Trulli (TRU),1:42.089,1:29.192,1:27.289,1:26.753,1:26.312,1:26.157,1:26.512,1:26.535,1:26.750,1:27.261,1:26.721,1:26.376,1:27.317,1:27.326,1:28.253,1:27.031,1:26.562,1:26.498,1:26.449,1:26.407,1:29.325,1:49.171,1:26.006,1:26.297,1:27.365,1:26.889,1:26.278,1:26.612,1:27.940,1:27.284,1:35.136,1:57.637,1:26.414,1:25.642,1:25.786,1:25.803,1:26.107,1:26.934,1:27.374,1:24.683,1:24.837,1:25.122,1:31.002,1:45.271,1:24.213,1:25.119,1:25.242,1:25.658,1:26.217,1:26.104,1:25.779,1:25.594,1:25.613,1:25.346,1:25.738,1:25.821,1:26.571,1:26.951,1:27.400,1:25.545,1:25.568,1:26.174
David Coulthard (COU),1:30.678,1:23.998,1:23.527,1:23.467,1:23.360,1:23.140,1:24.306,1:25.042,1:25.562,1:25.635,1:26.040,1:26.199,1:25.931,1:25.792,1:40.005,1:22.734,1:23.374,1:23.158,1:22.695,1:22.544,1:22.653,1:22.340,1:22.374,1:23.943,1:23.883,1:22.849,1:24.112,1:23.592,1:25.170,1:43.083,1:24.731,1:23.579,1:23.190,1:23.666,1:24.309,1:24.832,1:24.731,1:26.226,1:25.980,1:27.842,1:42.197,1:25.284,1:24.324,1:24.153,1:24.427,1:24.452,1:25.340,1:24.626,1:24.180,1:23.856,1:24.477,1:24.528,1:24.041,1:24.219,1:24.880,1:25.113,1:25.059,1:25.848,1:25.458,1:25.206,1:24.950,1:25.340,1:25.820,1:27.590
