Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Heinz-Harald Frentzen,1:58.256,1:31.780,1:54.363,1:26.011,1:26.634,1:26.478,1:26.725,1:26.609,1:26.743,1:26.811,1:26.635,1:26.747,1:26.764,1:26.718,1:26.515,1:26.843,1:28.467,1:26.559,1:26.703,1:27.018,1:31.212,1:49.672,1:27.056,1:27.271,1:27.218,1:27.348,1:27.772,1:28.143,1:28.347,1:28.343,1:28.851,1:28.614,1:28.204,1:28.089,1:28.229,1:28.279,1:28.087,1:29.250,1:28.360,1:29.376,1:50.544,1:26.960,1:27.335,1:27.260,1:27.140,1:26.941,1:28.203,1:28.746,1:27.673,1:26.781,1:26.524,1:26.392,1:26.382,1:26.572,1:27.179,1:28.410,1:28.065,1:28.226,1:27.957,1:29.103,1:28.489,1:28.155,1:26.417
Olivier Panis,1:37.934,1:28.477,1:27.800,1:27.347,1:27.743,1:27.444,1:27.864,1:27.239,1:27.354,1:27.935,1:27.172,1:27.431,1:26.989,1:27.179,1:27.467,1:28.070,1:27.506,1:29.672,1:47.500,1:27.245,1:27.179,1:27.570,1:27.205,1:27.532,1:27.305,1:27.817,1:27.336,1:26.856,1:27.059,1:26.929,1:26.775,1:26.976,1:26.790,1:26.812,1:26.958,1:26.699,1:27.217,1:27.044,1:27.003,1:26.631,1:27.033,1:30.272,1:47.455,1:26.873,1:27.020,1:28.039,1:27.344,1:28.535,1:27.352,1:29.263,1:29.830,1:34.790,1:27.587,1:28.600,1:28.873,1:27.887,1:27.461,1:26.924,1:26.502,1:26.502
Jacques Villeneuve (VIL),1:35.956,1:28.971,1:27.454,1:27.227,1:27.106,1:27.536,1:27.510,1:27.337,1:27.455,1:27.281,1:27.345,1:27.260,1:27.468,1:27.293,1:27.033,1:27.094,1:26.862,1:27.411,1:27.254,1:26.912,1:26.831,1:26.814,1:26.775,1:26.407,1:26.689,1:26.650,1:28.809,1:48.567,1:26.522,1:26.516,1:26.906,1:26.919,1:27.069,1:27.354,1:27.066,1:26.885,1:26.680,1:26.830,1:27.132,1:26.994,1:27.058,1:26.998,1:27.095,1:27.685,1:28.055,1:49.291,1:27.033,1:27.040,1:27.279,1:27.617,1:27.208,1:27.355,1:27.682,1:28.624,1:27.034,1:27.131,1:27.121,1:28.144,1:27.325,1:27.420,1:27.346,1:27.286,1:26.915,1:27.225
Michael Schumacher (MSC),1:33.409,1:26.715,1:26.532,1:26.231,1:26.385,1:26.129,1:26.416,1:26.355,1:26.468,1:26.552,1:26.427,1:26.484,1:26.065,1:26.154,1:26.435,1:25.788,1:26.303,1:27.523,1:25.800,1:25.912,1:26.029,1:25.976,1:26.731,1:26.778,1:26.316,1:25.533,1:27.172,1:46.166,1:25.972,1:26.299,1:25.986,1:27.067,1:26.706,1:25.490,1:26.233,1:25.479,1:26.036,1:27.281,1:25.691,1:26.899,1:47.795,1:26.730,1:26.140,1:25.208,1:24.984,1:24.786,1:24.625,1:26.192,1:44.720,1:24.979,1:25.462,1:25.050,1:24.950,1:25.077,1:24.973,1:24.781,1:25.025,1:26.277,1:27.865,1:25.713,1:26.173,1:26.049,1:26.159,1:27.020,1:28.060
Alexander Wurz (WUR),1:34.059,1:27.215,1:26.536,1:26.406,1:26.720,1:26.355,1:26.253,1:26.618,1:26.705,1:26.722,1:26.376,1:26.892,1:26.339,1:26.759,1:26.603,1:26.567,1:26.452,1:26.563,1:26.332,1:26.287,1:26.603,1:25.993,1:28.075,1:48.076,1:25.951,1:25.955,1:26.499,1:26.598,1:26.521,1:26.855,1:26.486,1:26.821,1:27.375,1:26.857,1:27.251,1:26.356,1:26.725,1:27.714,1:27.497,1:27.398,1:27.146,1:26.551,1:25.405,1:25.343,1:25.626,1:27.338,1:46.471,1:28.073,1:27.334,1:27.052,1:26.517,1:26.107,1:26.358,1:25.995,1:25.827,1:25.937,1:26.079,1:26.281,1:26.404,1:26.247,1:26.467,1:26.633,1:26.890,1:28.049,1:27.665
Ralf Schumacher (SCH),1:41.333,1:29.843,1:30.434,1:29.253,1:28.993,1:28.211,1:28.916,1:29.004,1:29.334,1:28.730,1:28.633,1:28.440,1:29.240,1:28.781,1:28.723,1:29.043,1:28.561,1:28.156,1:30.893,1:49.037,1:26.955,1:29.448,1:27.743,1:30.052,1:27.477,1:27.254,1:27.076,1:28.260,1:27.567,1:27.338,1:27.334,1:27.885,1:27.783,1:28.051,1:27.593,1:27.913,1:29.163,1:28.866,1:27.247,1:27.045,1:26.533,1:29.351,1:48.562,1:27.408,1:27.702,1:27.917,1:28.907,1:29.711,1:29.109,1:28.500,1:28.397,1:28.416,1:28.532,1:28.455,1:28.071,1:28.338,1:28.268,1:28.117,1:27.963,1:28.437,1:29.439,1:34.226,1:27.691
Rubens Barrichello (BAR),1:35.113,1:27.979,1:27.127,1:26.852,1:27.244,1:27.249,1:27.208,1:27.453,1:27.312,1:27.387,1:27.193,1:27.288,1:27.249,1:27.197,1:27.367,1:27.178,1:27.188,1:26.962,1:27.072,1:27.016,1:27.141,1:28.723,1:47.350,1:26.532,1:27.205,1:27.082,1:27.093,1:27.283,1:27.225,1:27.191,1:27.015,1:27.166,1:26.873,1:26.992,1:27.132,1:26.841,1:26.711,1:26.984,1:27.073,1:27.111,1:27.128,1:27.170,1:26.846,1:28.743,1:48.207,1:27.253,1:26.558,1:26.826,1:27.099,1:27.257,1:27.423,1:27.054,1:27.205,1:27.645,1:27.080,1:28.649,1:27.420,1:27.711,1:29.052,1:27.597,1:27.510,1:27.368,1:26.970,1:27.307
Giancarlo Fisichella (FIS),1:32.691,1:26.512,1:26.303,1:26.157,1:26.242,1:26.265,1:26.360,1:26.457,1:26.528,1:26.375,1:26.289,1:26.199,1:26.189,1:26.089,1:25.980,1:26.258,1:26.421,1:25.851,1:26.320,1:26.327,1:26.182,1:26.137,1:27.106,1:26.839,1:28.315,1:45.833,1:26.091,1:28.306
Jarno Trulli (TRU),1:37.725,1:30.945,1:28.361,1:27.837,1:27.547,1:27.954,1:28.324,1:28.049,1:27.785,1:28.433,1:28.100,1:28.414,1:28.449,1:28.496,1:28.178,1:28.014,1:28.595,1:28.692,1:28.156,1:28.442,1:28.009,1:27.926,1:28.558,1:30.398,1:45.252,1:26.394,1:26.541,1:27.447,1:27.999,1:26.523,1:26.679,1:26.869,1:31.806,1:54.761,1:28.182,1:28.280,1:28.521,1:28.859,1:28.685,1:28.869,1:30.124,1:30.165,1:28.738,1:28.426,1:28.454,1:28.363,1:28.282,1:29.775,1:30.304,1:28.621,1:28.640,1:28.299,1:28.571,1:28.185,1:28.159,1:28.184,1:28.254,1:28.080,1:28.417,1:28.066,1:28.666,1:30.032,1:31.030
David Coulthard (COU),1:29.994,1:25.867,1:25.702,1:25.355,1:25.922,1:25.864,1:25.824,1:25.956,1:25.944,1:25.892,1:26.182,1:25.964,1:26.143,1:26.009,1:26.088,1:25.917,1:25.940,1:25.823,1:25.712,1:25.720,1:25.716,1:25.801,1:26.213,1:26.086,1:25.726,1:25.923,1:28.821,1:44.632,1:26.127,1:25.700,1:25.863,1:25.542,1:25.661,1:25.614,1:25.553,1:25.322,1:25.403,1:25.119,1:25.006,1:25.313,1:25.417,1:25.406,1:26.137,1:26.671,1:25.538,1:28.224,1:43.935,1:25.973,1:27.031,1:25.710,1:26.586,1:26.394,1:25.331,1:25.232,1:25.459,1:25.471,1:26.101,1:26.465,1:26.043,1:26.349,1:26.771,1:25.143,1:24.778,1:26.425,1:27.512
