Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Nico Hülkenberg (HUL),1:35.269,1:31.057,1:30.756,1:30.126,1:29.808,1:29.600,1:29.730,1:29.793,1:29.835,1:29.832,1:29.830,1:29.697,1:29.864,1:29.800,1:29.511,1:29.348,1:29.265,1:29.360,1:29.294,1:29.207,1:28.925,1:29.088,1:28.954,1:33.302,1:49.632,1:28.167,1:28.152,1:28.121,1:28.390,1:28.923,1:28.701,1:29.195,1:27.997,1:27.904,1:27.803,1:28.060,1:28.233,1:27.698,1:27.563,1:27.259,1:27.413,1:27.285,1:27.127,1:27.125,1:27.090,1:27.074,1:26.992,1:26.716,1:26.729,1:26.799,1:26.748,1:26.781,1:26.779
Romain Grosjean (GRO),1:40.115,1:31.138,1:30.834,1:30.230,1:30.014,1:29.995,1:30.057,1:30.984,1:30.646,1:29.812,1:29.650,1:29.622,1:29.785,1:29.555,1:29.600,1:29.342,1:29.533,1:29.615,1:29.476,1:33.436,1:51.967,1:29.247,1:28.927,1:28.593,1:28.810,1:28.619,1:28.521,1:28.234,1:28.217,1:28.099,1:28.068,1:28.127,1:28.291,1:28.302,1:28.129,1:28.038,1:28.012,1:28.006,1:28.521,1:28.994,1:28.747,1:28.164,1:28.077,1:27.723,1:27.360,1:27.615,1:27.498,1:28.799,1:27.656,1:27.316,1:27.441,1:27.043,1:27.882
Sebastian Vettel (VET),1:32.458,1:30.357,1:29.584,1:29.277,1:29.353,1:29.308,1:29.119,1:29.101,1:29.008,1:28.985,1:28.980,1:29.217,1:29.016,1:29.098,1:29.158,1:29.094,1:29.029,1:29.053,1:29.341,1:29.403,1:29.225,1:29.187,1:33.713,1:48.340,1:27.599,1:27.878,1:27.976,1:27.935,1:28.038,1:27.954,1:27.851,1:27.825,1:27.701,1:27.787,1:27.822,1:27.669,1:27.693,1:27.293,1:27.654,1:27.535,1:27.501,1:27.528,1:27.457,1:27.892,1:28.000,1:27.787,1:27.521,1:27.733,1:27.763,1:27.860,1:27.470,1:27.190,1:29.036
Jenson Button (BUT),1:39.407,1:31.333,1:30.806,1:30.123,1:29.876,1:29.742,1:30.522,1:30.662,1:29.708,1:30.088,1:29.749,1:29.717,1:29.995,1:29.912,1:29.489,1:29.465,1:29.382,1:29.655,1:29.411,1:29.412,1:33.400,1:48.413,1:28.948,1:28.670,1:28.999,1:28.650,1:28.588,1:28.543,1:28.462,1:28.509,1:28.673,1:28.496,1:28.486,1:28.491,1:28.281,1:28.489,1:28.163,1:28.294,1:28.653,1:29.096,1:28.726,1:28.144,1:27.962,1:28.004,1:28.463,1:27.830,1:27.962,1:28.380,1:28.419,1:28.189,1:28.614,1:27.961,1:28.267
Mark Webber (WEB),1:34.309,1:30.794,1:31.361,1:30.120,1:29.494,1:29.407,1:29.472,1:29.680,1:29.701,1:29.543,1:29.490,1:29.728,1:29.421,1:29.320,1:29.958,1:29.491,1:29.662,1:29.265,1:29.405,1:29.240,1:29.258,1:29.382,1:33.496,1:48.246,1:27.755,1:27.980,1:27.815,1:28.223,1:28.397,1:28.138,1:27.972,1:28.056,1:27.983,1:27.834,1:27.974,1:27.701,1:27.466,1:27.583,1:27.622,1:27.815,1:27.330,1:27.577,1:27.464,1:27.268,1:27.437,1:27.421,1:27.184,1:27.492,1:27.275,1:26.998,1:27.017,1:26.992,1:26.690
Adrian Sutil (SUT),1:39.926,1:32.804,1:30.907,1:30.639,1:30.220,1:30.174,1:30.098,1:29.951,1:30.208,1:30.274,1:29.949,1:29.740,1:29.982,1:30.011,1:29.724,1:29.807,1:29.680,1:29.773,1:29.819,1:29.880,1:29.538,1:29.738,1:29.808,1:33.853,1:52.084,1:28.370,1:28.518,1:28.115,1:28.188,1:28.117,1:28.079,1:28.100,1:28.082,1:28.112,1:27.978,1:27.808,1:27.517,1:27.418,1:28.001,1:27.424,1:29.690,1:28.109,1:27.991,1:28.738,1:28.651,1:27.931,1:27.522,1:27.791,1:28.564,1:27.736,1:28.008,1:36.349
Felipe Massa (MAS),1:33.599,1:30.675,1:29.973,1:29.770,1:29.845,1:29.601,1:29.671,1:30.637,1:29.782,1:29.612,1:29.612,1:29.563,1:29.438,1:29.506,1:29.823,1:29.476,1:29.508,1:29.387,1:29.326,1:29.272,1:29.288,1:29.344,1:29.283,1:33.516,1:49.186,1:28.258,1:28.144,1:27.950,1:28.145,1:28.059,1:27.999,1:27.871,1:27.935,1:27.979,1:28.075,1:27.763,1:27.794,1:27.714,1:27.896,1:27.359,1:27.545,1:27.376,1:27.603,1:27.442,1:27.289,1:27.138,1:27.214,1:27.095,1:27.406,1:27.250,1:27.155,1:27.275,1:27.291
Kimi Räikkönen (RAI),1:43.600,1:56.772,1:29.406,1:29.198,1:29.360,1:29.131,1:29.112,1:29.089,1:29.719,1:28.953,1:28.961,1:28.845,1:28.880,1:30.134,1:29.665,1:29.292,1:28.669,1:28.812,1:28.514,1:28.396,1:28.468,1:28.801,1:29.284,1:29.278,1:29.306,1:28.686,1:28.226,1:28.292,1:28.447,1:32.566,1:48.984,1:27.616,1:27.518,1:27.742,1:27.238,1:27.341,1:27.378,1:27.283,1:27.010,1:27.313,1:27.784,1:27.769,1:27.799,1:27.808,1:26.948,1:27.290,1:27.348,1:27.648,1:28.584,1:28.268,1:27.442,1:28.009,1:28.065
Fernando Alonso (ALO),1:34.595,1:30.886,1:30.468,1:29.693,1:29.406,1:29.265,1:29.317,1:29.380,1:29.421,1:29.416,1:29.425,1:29.291,1:29.249,1:29.322,1:29.320,1:29.204,1:29.083,1:29.092,1:28.992,1:28.965,1:29.116,1:28.783,1:28.674,1:28.979,1:28.689,1:28.897,1:33.256,1:49.937,1:27.998,1:27.980,1:28.172,1:28.044,1:27.973,1:27.415,1:28.060,1:27.993,1:27.721,1:27.778,1:27.744,1:27.593,1:27.671,1:27.607,1:27.392,1:27.239,1:27.352,1:27.417,1:27.431,1:27.191,1:27.265,1:26.831,1:26.994,1:26.797,1:27.040
Nico Rosberg (ROS),1:35.626,1:31.474,1:30.541,1:30.282,1:30.034,1:29.787,1:29.895,1:30.143,1:29.579,1:29.585,1:29.920,1:29.724,1:29.713,1:29.559,1:29.623,1:29.612,1:29.175,1:29.371,1:29.239,1:28.837,1:29.123,1:28.941,1:29.192,1:28.863,1:28.694,1:32.974,1:49.565,1:28.340,1:29.584,1:28.289,1:28.434,1:28.084,1:27.790,1:27.457,1:28.031,1:28.686,1:28.073,1:27.270,1:27.503,1:27.948,1:27.038,1:26.983,1:26.973,1:27.209,1:26.923,1:27.089,1:27.266,1:26.923,1:26.849,1:26.500,1:26.508,1:26.784,1:26.746
Lewis Hamilton (HAM),1:38.540,1:31.197,1:30.940,1:29.974,1:29.924,1:30.224,1:30.254,1:31.865,1:30.289,1:29.475,1:29.925,1:29.824,1:34.454,1:50.534,1:29.176,1:29.006,1:29.281,1:29.040,1:28.630,1:28.432,1:28.195,1:28.240,1:28.020,1:28.016,1:29.813,1:27.831,1:28.570,1:28.144,1:27.909,1:27.339,1:28.681,1:28.032,1:27.633,1:27.301,1:27.382,1:27.661,1:27.192,1:32.333,1:47.417,1:26.607,1:26.808,1:28.098,1:27.698,1:27.299,1:26.964,1:26.883,1:27.199,1:27.598,1:27.496,1:27.701,1:25.849,1:26.046,1:27.940
