Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Heinz-Harald Frentzen,1:37.024,1:28.631,1:28.161,1:28.023,1:27.943,1:27.785,1:27.799,1:27.555,1:27.514,1:27.472,1:27.658,1:27.547,1:27.259,1:27.384,1:27.486,1:27.344,1:27.390,1:27.127,1:27.026,1:26.990,1:27.356,1:27.275,1:27.628,1:28.878,1:27.034,1:30.172,1:45.931,1:27.428,1:27.891,1:27.629,1:27.129,1:27.448,1:27.502,1:27.143,1:26.894
Olivier Panis,3:13.764,1:29.229,1:29.631,1:29.193,1:28.795,1:28.570,1:28.897,1:28.783,1:28.535,1:28.173,1:28.604,1:28.638,1:28.738,1:28.586,1:29.580,1:27.900,1:27.940,1:27.545,1:27.229,1:27.175,1:27.324,1:27.541,1:27.906,1:52.570
Pedro de la Rosa (DLR),1:42.190,1:31.101,1:29.276,1:29.309,1:29.166,1:28.492,1:28.242,1:28.719,1:28.455,1:28.431,1:28.066,1:28.698,1:28.273,1:28.146,1:28.239,1:28.079,1:30.892,1:53.209,1:30.932,1:27.489,1:27.690,1:27.940,1:28.358,1:27.929,1:30.631,1:28.321,1:28.101,1:28.109,1:28.545,1:28.053,1:31.365,1:46.862,1:27.409,1:28.634,1:28.144,1:28.481,1:28.450,1:30.183,1:28.535,1:28.566,1:28.251,1:28.474,1:28.642,1:28.545,1:28.404,1:32.254,1:51.948,1:28.461,1:28.738,1:28.938,1:30.763,1:29.864,1:29.139,1:29.051,1:30.430,1:30.464,1:28.856,1:28.898,1:29.060,1:29.021,1:28.752,1:29.156,1:29.449
Jacques Villeneuve (VIL),1:32.511,1:27.254,1:27.170,1:26.753,1:27.070,1:26.969,1:26.871,1:26.822,1:26.675,1:26.741,1:26.769,1:26.979,1:27.015,1:27.148,1:27.010,1:26.720,1:26.848,1:26.692,1:26.780,1:26.822,1:27.000,1:26.905,1:26.911,1:29.848,1:49.027,1:27.364,1:27.835,1:27.027,1:26.800,1:26.838,1:27.196,1:27.229,1:26.762,1:27.234,1:27.902,1:27.850,1:27.911,1:28.225,1:27.692,1:31.101
Michael Schumacher (MSC),1:33.083,1:27.216,1:27.204,1:26.788,1:27.200,1:26.967,1:26.873,1:26.735,1:26.725,1:26.862,1:26.716,1:26.789,1:27.021,1:27.138,1:27.049,1:26.770,1:26.836,1:26.654,1:26.718,1:26.878,1:26.962,1:26.953,1:27.197,1:29.280,1:45.163,1:27.676,1:26.462,1:25.233,1:24.982,1:25.301,1:25.137,1:25.050,1:25.194,1:25.221,1:25.330,1:25.831,1:25.308,1:25.045,1:25.064,1:25.411,1:25.823,1:25.750,1:29.388,1:44.215,1:25.663,1:26.947,1:26.710,1:26.262,1:25.910,1:26.753,1:26.394,1:26.162,1:26.349,1:26.542,1:26.279,1:26.095,1:26.051,1:26.186,1:25.914,1:25.732,1:27.008,1:26.662,1:27.212,1:28.349,1:28.132
Alexander Wurz (WUR),1:41.470,1:29.750,1:28.566,1:31.600,1:28.350,1:28.281,1:28.091,1:28.500,1:27.815,1:28.048,1:27.959,1:28.162,1:28.358,1:28.163,1:28.479,1:28.436,1:28.826,1:28.360,1:30.023,1:50.775,1:27.077,1:31.074,1:29.183,1:28.873,1:28.651,1:28.606,1:29.932,1:28.997,1:28.851,1:28.688,1:28.167,1:28.283,1:32.312,1:45.053,1:27.029,1:27.111,1:27.186,1:27.140,1:27.346,1:27.125,1:27.287,1:27.764,1:27.397,1:28.567,1:27.291,1:27.369,1:31.155,1:28.019,1:29.903,1:46.892,1:28.955,1:29.016,1:28.408,1:28.027,1:28.124,1:27.866,1:28.112,1:27.987,1:27.313,1:27.360,1:27.944,1:28.415,1:27.811,1:27.870
Ralf Schumacher (SCH),1:36.188,1:28.401,1:28.008,1:27.745,1:27.758,1:27.494,1:27.543,1:27.670,1:27.209,1:27.254,1:27.464,1:27.465,1:27.700,1:27.897,1:27.501,1:27.326,1:27.070,1:27.023,1:27.137,1:27.089,1:27.271,1:27.373,1:27.945,1:27.792,1:27.642,1:28.514,1:29.503,1:46.726,1:28.365,1:27.251,1:26.924,1:27.182,1:27.785,1:26.850,1:26.520,1:26.615,1:27.047,1:27.161,1:26.832,1:26.971,1:26.521,1:26.967,1:26.680,1:29.138,1:45.560,1:26.980,1:27.117,1:26.919,1:27.637,1:27.357,1:27.166,1:27.371,1:27.884,1:27.906,1:28.635,1:27.718,1:27.180,1:26.673,1:27.097,1:26.990,1:28.348,1:29.621,1:29.606,1:29.207,1:31.384
Rubens Barrichello (BAR),1:37.464,1:28.749,1:28.907,1:27.984,1:28.129,1:27.933,1:27.709,1:27.809,1:27.812,1:27.775,1:27.652,1:27.649,1:27.684,1:27.382,1:27.460,1:27.320,1:27.096,1:27.319,1:27.271,1:27.003,1:26.885,1:27.189,1:27.463,1:29.712,1:29.118,1:30.757,1:46.110,1:27.268,1:26.694,1:26.989,1:27.262,1:26.761,1:27.208,1:27.665,1:26.653,1:26.732,1:26.644,1:26.769,1:26.280,1:26.006,1:26.529,1:26.865,1:28.942,1:47.661,1:27.158,1:27.393,1:27.644,1:27.486,1:27.928,1:27.721,1:27.910,1:27.780,1:28.643,1:29.196,1:28.273,1:28.237,1:28.439,1:28.861,1:28.388,1:28.775,1:28.198,1:29.264,1:30.636,1:28.717
Giancarlo Fisichella (FIS),1:40.160,1:29.216,1:28.699,1:28.299,1:28.400,1:27.959,1:28.120,1:28.191,1:28.051,1:27.862,1:27.774,1:28.225,1:28.158,1:28.393,1:28.327,1:32.928,1:27.451,1:27.287,1:27.171,1:27.229,1:29.866,1:45.095,1:27.499,1:28.361,1:29.250,1:28.949,1:28.472,1:28.597,1:28.299,1:28.198,1:28.671,1:28.369,1:28.277,1:29.501,1:31.263,1:46.261,1:27.364,1:29.330,1:28.937,1:28.448,1:28.380,1:28.397,1:28.427,1:28.204,1:28.288,1:27.889,1:28.087,1:30.490,1:51.986,1:28.529,1:27.943,1:28.130,1:27.371,1:27.490,1:27.590,1:27.756,1:27.625,1:27.624,1:27.098,1:27.331,1:27.544,1:27.646,1:27.694,1:28.278
Jarno Trulli (TRU),1:34.345,1:28.374,1:27.641,1:27.222,1:27.475,1:27.492,1:27.389,1:27.471,1:27.418,1:27.375,1:27.403,1:27.176,1:27.225,1:27.554,1:27.345,1:27.195,1:26.994,1:27.092,1:27.172,1:27.169,1:27.290,1:28.245,1:30.599,1:45.445,1:26.505,1:27.174,1:28.747,1:28.222,1:27.497,1:27.491,1:27.735,1:27.057,1:27.016,1:27.109,1:27.190,1:27.263,1:27.419,1:27.253,1:27.601,1:27.275,1:27.369,1:29.977,1:45.628,1:27.309,1:28.949,1:27.941,1:28.061,1:28.122,1:27.886,1:28.159,1:28.286,1:28.161,1:29.110,1:28.993,1:27.913,1:27.896,1:27.952,1:28.389,1:30.236,1:28.041,1:27.977,1:27.987,1:29.774,1:29.252
David Coulthard (COU),1:31.244,1:26.116,1:26.195,1:25.796,1:25.846,1:25.624,1:25.545,1:25.487,1:25.689,1:25.492,1:25.547,1:25.727,1:26.346,1:25.824,1:25.961,1:26.196,1:25.810,1:25.811,1:27.041,1:26.365,1:26.105,1:26.893,1:28.140,1:26.487,1:26.271,1:29.197,1:49.546,1:26.251,1:26.187,1:26.591,1:26.145,1:26.793,1:26.879,1:27.445,1:26.060,1:25.902,1:25.900,1:26.048,1:25.770,1:26.687,1:26.454,1:27.382,1:26.747,1:25.956,1:28.813,1:44.283,1:25.524,1:25.697,1:25.571,1:25.790,1:25.905,1:25.990,1:25.974,1:26.342,1:26.352,1:26.393,1:27.041,1:26.109,1:26.067,1:26.348,1:27.391,1:28.100,1:27.264,1:27.086,1:26.365
